object_id,r_num,type,spaces,condition,notes,global_id,creation_date,creator,edit_date,editor,campus,longitude,latitude
432,,Rack on Rails,7,Good,"temp triangle style, 2 of 2, on east side of street/walkway",237a297f-98dd-440b-afb3-6fb32062fe49,11/3/14 21:41,gis8501_groupa,11/3/14 21:43,gis8501_groupa,,-93.23381075,44.9735082
433,,Rack on Rails,36,Good,right of entrance to lind hall on church street,cd8b4d94-ec1b-4571-b15c-c8837f37aaaf,11/3/14 21:47,gis8501_groupa,11/3/14 21:47,gis8501_groupa,,-93.2338436,44.97435791
434,,Rack on Rails,12,Good,left of entrance to lind hall on church street,c345eec4-d0db-42d1-8831-8a45d7979845,11/3/14 21:49,gis8501_groupa,11/3/14 21:49,gis8501_groupa,,-93.23382877,44.97465287
435,,Rack on Rails,47,Good,entrance to mechanical engineering on church street,1ecbc2ae-6ab2-4127-b8bc-7de345d2e20f,11/3/14 21:52,gis8501_groupa,11/3/14 21:52,gis8501_groupa,,-93.23377797,44.97513672
436,,Rack on Rails,27,Good,"behind amundsen hall, between amunsen and lind. under construction in this area",15b5f29f-6295-4148-8ba4-2fecbf72e567,11/3/14 22:01,gis8501_groupa,11/3/14 22:01,gis8501_groupa,,-93.23339123,44.97415532
437,,Rack on Rails,3,Good,behind constrction fence,38fef402-da62-4ae0-87f7-e8f4a80b5305,11/3/14 22:03,gis8501_groupa,11/3/14 22:03,gis8501_groupa,,-93.23369566,44.97410642
438,,Rack on Rails,6,Good,left of entrance to keller hall,7b971db4-015b-44a7-a29d-08b52e464394,11/3/14 22:06,gis8501_groupa,11/4/14 0:37,gis8501_groupa,,-93.23305191,44.97478766
439,,Rack on Rails,8,Good,across from entrance to keller hall,98b7f9b7-65db-46eb-8a5e-a69c61afcb47,11/3/14 22:07,gis8501_groupa,11/5/14 6:31,gis8501_groupa,,-93.23304764,44.97470086
440,,Grounded Rack,10,Good,right of entrance to keller along bldg,e9f453b0-becf-4f56-a9ec-2796c0326c63,11/3/14 22:09,gis8501_groupa,11/5/14 20:34,gis8501_groupa,,-93.23282233,44.9746373
441,,Rack on Rails,8,Good,"2 sets of 8 along triangle sides, this is 1 of 2",be138ce4-8fcd-4b85-be6b-6ac03fa590b2,11/3/14 22:12,gis8501_groupa,11/5/14 6:35,gis8501_groupa,,-93.23303693,44.97434679
442,,Rack on Rails,8,Good,second set of 8 along triangle,d7ed4d86-7231-4d85-a6f1-3528f1f8f6e8,11/3/14 22:19,gis8501_groupa,11/5/14 6:34,gis8501_groupa,,-93.2329658,44.97439847
443,,Grounded Rack,19,Good,"9 to the left, 10 to the right",caea7e7e-e27f-4764-bea9-6c9940a9671d,11/3/14 22:26,gis8501_groupa,11/3/14 22:26,gis8501_groupa,,-93.23304942,44.97424354
444,,Rack on Rails,6,Good,next to grounded racks,31bef06a-6b22-4044-a77a-c758def04dcd,11/3/14 22:27,gis8501_groupa,11/5/14 6:38,gis8501_groupa,,-93.23295357,44.97430576
445,,Rack on Rails,15,Good,Near half globe,58f99aa2-71b5-4afb-bc19-ebe4095af430,11/4/14 22:43,gis8501_groupa,11/5/14 6:53,gis8501_groupa,,-93.23228703,44.97390364
446,,Rack on Rails,8,Good,,50e9cac1-1ca4-4f18-8157-3499ce2e2753,11/4/14 22:45,gis8501_groupa,11/5/14 6:53,gis8501_groupa,,-93.23213119,44.97380961
447,,Rack on Rails,8,Good,To the north of Ackerman rear entrance ,57d69bec-616c-4ef9-9f07-4360c37a862b,11/4/14 22:53,gis8501_groupa,11/5/14 6:44,gis8501_groupa,,-93.23216615,44.97549147
448,,Grounded Rack,12,Good,"New, behind new physics and nanotechnology building, 6 spaces on each side of bike lockers",a1612e73-76f3-47af-8ced-5cecb898b2da,11/4/14 22:57,gis8501_groupa,11/5/14 6:45,gis8501_groupa,,-93.23168946,44.9755012
449,,Rack on Rails,14,Good,Between Ackerman and shepherd ,8857e22d-7589-493b-ac3c-761084623a50,11/4/14 23:00,gis8501_groupa,11/5/14 6:40,gis8501_groupa,,-93.23252825,44.97568926
450,,Rack on Rails,4,Good,Against shepherd ,a48a2290-2e7f-4e73-8581-9a3d4523c08b,11/4/14 23:06,gis8501_groupa,11/5/14 6:43,gis8501_groupa,,-93.2321799,44.9756925
451,,Moped Parking,9,Good,Against shepherd ,3a244a24-d83b-423e-937c-f54d290153ac,11/4/14 23:08,gis8501_groupa,11/5/14 6:40,gis8501_groupa,,-93.23227157,44.97569574
452,,Rack on Rails,6,Good,Against Ackerman ,9518d3ae-2812-4f40-9e82-39da7b744e09,11/4/14 23:10,gis8501_groupa,11/5/14 6:41,gis8501_groupa,,-93.23228074,44.97560496
453,,Rack on Rails,8,Good,Mech engineering ,18eafbf3-e4ca-499f-970e-53da1e89416c,11/4/14 23:14,gis8501_groupa,11/5/14 6:46,gis8501_groupa,,-93.23175363,44.97626966
454,,Rack on Rails,4,Good,Next to bus shelter,59213300-e596-4f46-8002-e5042da8c3bd,11/4/14 23:17,gis8501_groupa,11/5/14 6:47,gis8501_groupa,,-93.23177654,44.97658093
455,,Rack on Rails,8,Good,,638a6911-f885-4050-a803-bcb7044a5034,11/4/14 23:19,gis8501_groupa,11/5/14 6:47,gis8501_groupa,,-93.23222115,44.97662957
456,,Moped Parking,17,Good,Sign says 9 but there are 18,85ebac81-ffcd-4fab-846c-4607ee0df902,11/4/14 23:22,gis8501_groupa,11/5/14 6:49,gis8501_groupa,,-93.23067819,44.97618985
457,,Grounded Rack,24,Good,Along street,7dc8c750-215d-40eb-81ef-67f2baa63331,11/4/14 23:27,gis8501_groupa,11/5/14 6:51,gis8501_groupa,,-93.23095779,44.97564187
458,,Rack on Rails,8,Good,South side of entrance to physics and nanotechnology ,c00c18bf-85e3-4aef-a32f-0bf2012951ea,11/4/14 23:33,gis8501_groupa,11/5/14 6:45,gis8501_groupa,,-93.2316757,44.9751121
459,,Grounded Rack,3,Good,Right side of entrance to wash ave parking ramp,87772003-d2a8-4a59-86c5-699c05220c0e,11/4/14 23:38,gis8501_groupa,11/5/14 6:52,gis8501_groupa,,-93.23144824,44.97389716
460,,Rack on Rails,8,Good,Ground floor inside parking ramp,9efb2520-59f8-472c-b6fe-4365e7e15799,11/5/14 20:31,gis8501_groupa,11/5/14 20:32,gis8501_groupa,,-93.23167499,44.97409351
461,,Rack on Rails,16,Good,,f034774f-3b11-4d63-9f2d-08c277b871ba,11/5/14 20:38,gis8501_groupa,11/5/14 20:38,gis8501_groupa,,-93.23223289,44.97423961
462,,Rack on Rails,16,Good,2 sets of 8 on boths sides of half circle plaza entrance to keller,d0bd4182-decb-46bb-9fae-96b1316106c9,11/5/14 20:44,gis8501_groupa,11/5/14 23:43,gis8501_groupa,,-93.23217528,44.97423366
463,,Rack on Rails,6,Good,Left of round turret ,d3fa8861-9e8f-4015-857d-41bc4830177d,11/5/14 23:13,gis8501_groupa,11/6/14 0:56,gis8501_groupa,,-93.23236969,44.97740261
464,,Rack on Rails,9,Good,Just inside of fence facing north,a0acdefa-55e0-4e40-baaf-efabdf45a4d8,11/5/14 23:15,gis8501_groupa,11/6/14 0:57,gis8501_groupa,,-93.23198483,44.97751398
465,,Rack on Rails,10,Poor,University Avenue entrance to field house. Old style ,9c42aa1e-1a63-4c53-b2c5-3bb719fb33fb,11/5/14 23:19,gis8501_groupa,11/6/14 0:57,gis8501_groupa,,-93.23157424,44.97727668
468,,Moped Parking,6,Good,new pt,b3477f87-a9b1-4704-9a21-06e085685ea4,11/6/14 16:59,stobb014_UMN,11/6/14 16:59,stobb014_UMN,,-93.22881953,44.97084577
469,,Rack on Rails,6,Good,new pt,a1d1d683-d38a-475a-abf2-96dc37a566bd,11/6/14 17:13,stobb014_UMN,11/6/14 17:13,stobb014_UMN,,-93.22921185,44.97220864
470,,,7,Good,,046ae659-d741-4f3b-9d11-49c6a716d52a,11/7/14 16:43,gis8501_groupa,11/25/14 3:02,gis8501_groupa,,-93.24337623,44.97132799
479,,Rack on Rails,4,Good,Left of entrance to clinic,0322c4ff-e716-4ed8-910b-ef5a98bf26a2,11/10/14 1:55,gis8501_groupa,11/10/14 1:57,gis8501_groupa,,-93.24015694,44.96790376
481,,Moped Parking,25,Good,In alley by motorcycle parking,927f2ba6-bbc5-4fcf-91a9-d458e342b2c5,11/10/14 2:26,gis8501_groupa,11/10/14 2:26,gis8501_groupa,,-93.24310815,44.96947296
482,,Grounded Rack,5,Good,along sidewalk,3457c48a-7686-4878-a4c7-7b2825de68e7,11/10/14 2:33,gis8501_groupa,11/10/14 2:33,gis8501_groupa,,-93.24579855,44.96981811
483,,Grounded Rack,3,Good,on 19th curbside,7f975eda-1c68-49f4-af7f-ef6b431f5e99,11/10/14 2:42,gis8501_groupa,11/10/14 2:42,gis8501_groupa,,-93.24570668,44.9736268
